cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,           udm-x,           udm-y
      6015, 2.850000000E-01, 7.950000000E-01, 5.000000000E-03, 3.948702860E-02,-9.678397119E-01,-8.774774717E-01,-2.292716507E+00, 1.309029782E-01, 5.840869786E+02, 2.002591440E+03,-5.505266379E+02, 4.190127721E+02
      6016, 2.750000000E-01, 7.950000000E-01, 5.000000000E-03, 7.530943724E-02,-7.430742664E-01,-1.174187251E+00,-1.335231180E+00,-2.146354313E-01, 5.401900797E+02, 1.628663183E+03,-4.366024964E+02, 7.074859899E+02
      6017, 2.650000000E-01, 7.950000000E-01, 5.000000000E-03, 1.112308825E-01,-5.643750210E-01,-1.316900724E+00,-6.438569451E-01,-2.854851875E-01, 1.828221825E+02, 1.065614049E+03,-9.174015282E+01, 1.190487272E+03
      6018, 2.550000000E-01, 7.950000000E-01, 5.000000000E-03, 1.208919849E-01,-4.439762770E-01,-1.277760217E+00,-2.950941313E-01,-1.988782072E-01,-1.707680045E+02, 8.145862648E+02, 1.951414448E+02, 1.414102364E+03
      6019, 2.350000000E-01, 7.850000000E-01, 5.000000000E-03, 1.454646159E-02,-3.764601408E-02, 1.057733168E-01,-1.158144724E+00, 1.581038324E+00, 2.730358132E+02, 2.377832269E+03,-1.697712751E+02, 2.235233465E+02
      6020, 2.450000000E-01, 7.950000000E-01, 5.000000000E-03, 1.088715185E-01,-3.571161266E-01,-1.143824792E+00,-2.219015525E-01, 9.183353868E-02,-1.680211212E+02, 8.030133381E+02, 1.626888358E+02, 1.486731861E+03
      6021, 2.350000000E-01, 7.950000000E-01, 5.000000000E-03, 6.620375029E-02,-3.083274204E-01,-8.553540607E-01,-6.892118697E-01, 7.972296946E-01, 2.624697577E+02, 1.234514174E+03,-2.847534116E+02, 1.235489827E+03
      6022, 2.250000000E-01, 7.950000000E-01, 5.000000000E-03, 2.021829143E-02,-2.561777632E-01,-1.689589604E-01,-1.932669731E+00, 2.215170675E+00, 5.159972936E+02, 2.076005989E+03,-4.416572806E+02, 6.280782920E+02
      6023, 2.150000000E-01, 6.050000000E-01, 5.000000000E-03, 7.343078500E-03, 1.090381332E+00, 6.863242811E-01, 3.448677503E+00, 4.540313033E+00,-2.460029252E+02, 2.099460592E+03, 2.743680060E+02, 4.483793095E+02
      6024, 2.050000000E-01, 6.050000000E-01, 5.000000000E-03, 6.325038435E-03, 1.215752010E+00, 9.469454756E-01, 3.456603179E+00, 4.795032363E+00,-2.114513224E+02, 2.099702198E+03, 2.223542778E+02, 3.818364166E+02
      6025, 1.950000000E-01, 6.050000000E-01, 5.000000000E-03, 9.521621054E-03, 1.379607509E+00, 1.352225269E+00, 3.389473586E+00, 4.840180361E+00,-2.357203703E+02, 1.983327470E+03, 2.867195869E+02, 4.975779504E+02
      6026, 1.850000000E-01, 6.050000000E-01, 5.000000000E-03, 2.252607087E-02, 1.447749376E+00, 1.770284749E+00, 3.173464293E+00, 4.634321841E+00,-5.656575932E+02, 1.662845562E+03, 5.449443719E+02, 9.044025053E+02
      6027, 1.750000000E-01, 6.050000000E-01, 5.000000000E-03, 3.978084324E-02, 1.402261090E+00, 1.823060881E+00, 2.751312896E+00, 4.257482454E+00,-7.673182331E+02, 1.272956113E+03, 7.142903500E+02, 1.288967429E+03
      6028, 1.650000000E-01, 6.050000000E-01, 5.000000000E-03, 4.957549169E-02, 1.263794020E+00, 1.280127915E+00, 2.187763789E+00, 3.480996743E+00,-5.301647514E+02, 1.128785079E+03, 5.796367638E+02, 1.380677732E+03
      6029, 1.550000000E-01, 6.050000000E-01, 5.000000000E-03, 4.855751023E-02, 1.056906639E+00, 2.685206820E-01, 1.683623860E+00, 2.576674115E+00,-2.277751194E+02, 1.017583900E+03, 3.845457201E+02, 1.416253606E+03
      6030, 1.450000000E-01, 6.050000000E-01, 5.000000000E-03, 5.622524866E-02, 9.625546354E-01,-7.605849151E-02, 1.435039181E+00, 2.216803314E+00,-2.163300722E+02, 7.148067842E+02, 3.382955271E+02, 1.641672516E+03
      6031, 1.350000000E-01, 6.050000000E-01, 5.000000000E-03, 6.269955608E-02, 1.115407538E+00, 7.387861403E-02, 1.438364215E+00, 2.243907131E+00,-2.329369209E+02, 6.763751601E+02, 2.540897922E+02, 1.707294306E+03
      6032, 1.250000000E-01, 6.050000000E-01, 5.000000000E-03, 8.733667103E-02, 1.264270283E+00, 7.391092353E-01, 1.752244999E+00, 2.745131591E+00,-5.989383467E+02, 1.281467032E+02, 5.517015577E+02, 2.267997953E+03
      6033, 1.150000000E-01, 6.050000000E-01, 5.000000000E-03, 1.774610411E-01, 1.282034218E+00, 1.581617746E+00, 2.442235430E+00, 3.593830710E+00,-4.246679176E+03,-4.727798586E+03, 3.532633085E+03, 6.126876972E+03
      6034, 1.050000000E-01, 6.050000000E-01, 5.000000000E-03, 2.655596510E-01, 1.231413510E+00, 2.242815249E+00, 2.994875986E+00, 4.628886279E+00,-1.583679206E+04,-1.839118193E+04, 1.151719790E+04, 1.558346301E+04
      6035, 2.150000000E-01, 6.150000000E-01, 5.000000000E-03, 7.047756974E-03, 1.055967441E+00, 7.431283946E-01, 3.377712337E+00, 4.608600954E+00,-1.894485770E+02, 2.119269322E+03, 2.588113486E+02, 4.308949565E+02
      6036, 2.050000000E-01, 6.150000000E-01, 5.000000000E-03, 5.235454526E-03, 1.144058507E+00, 9.451069252E-01, 3.485387877E+00, 4.855472771E+00,-1.419192804E+02, 2.054393405E+03, 1.942325258E+02, 3.243970049E+02
      6037, 1.950000000E-01, 6.150000000E-01, 5.000000000E-03, 4.663077194E-03, 1.182445423E+00, 9.929186814E-01, 3.531357388E+00, 4.817302789E+00,-2.018577817E+02, 2.158703814E+03, 1.719388913E+02, 2.799425321E+02
      6038, 1.850000000E-01, 6.150000000E-01, 5.000000000E-03, 4.906875952E-03, 1.190106435E+00, 9.732848334E-01, 3.421366115E+00, 4.365249990E+00,-2.370881708E+02, 2.202720452E+03, 1.631397886E+02, 2.480054131E+02
      6039, 1.750000000E-01, 6.150000000E-01, 5.000000000E-03, 7.554830783E-03, 1.094523507E+00, 6.447236381E-01, 3.013904539E+00, 3.653370295E+00,-2.936342529E+02, 2.147313238E+03, 2.033378332E+02, 3.187338427E+02
      6040, 1.650000000E-01, 6.150000000E-01, 5.000000000E-03, 1.540011496E-02, 9.621927129E-01, 6.368869866E-02, 2.353541560E+00, 2.831847271E+00,-3.036173406E+02, 1.817707414E+03, 2.846788086E+02, 5.663828207E+02
      6041, 1.550000000E-01, 6.150000000E-01, 5.000000000E-03, 2.848935977E-02, 9.327052141E-01,-1.291841727E-01, 1.740106268E+00, 2.266044470E+00,-2.526310225E+02, 1.547376402E+03, 2.850459283E+02, 8.456146655E+02
      6042, 1.450000000E-01, 6.150000000E-01, 5.000000000E-03, 3.498954403E-02, 1.048044530E+00,-1.061177399E-01, 1.428209564E+00, 2.190927777E+00,-1.084534259E+02, 1.309887175E+03, 1.609395203E+02, 9.724339965E+02
      6043, 1.350000000E-01, 6.150000000E-01, 5.000000000E-03, 3.281096300E-02, 1.275650803E+00, 1.960594702E-01, 1.377956060E+00, 2.442400215E+00,-1.309895386E+01, 1.428189763E+03, 3.976749158E+01, 8.731842296E+02
      6044, 1.250000000E-01, 6.150000000E-01, 5.000000000E-03, 2.455465410E-02, 1.428073290E+00, 7.441309319E-01, 1.575865341E+00, 3.127364195E+00, 7.998383153E+00, 1.525069255E+03, 4.339657173E+01, 6.997951009E+02
      6045, 1.150000000E-01, 6.150000000E-01, 5.000000000E-03, 3.779692561E-02, 1.403727610E+00, 1.523016681E+00, 2.141497397E+00, 3.768883439E+00,-1.942121609E+02, 1.386510295E+03, 3.419522911E+02, 1.040947051E+03
      6046, 1.050000000E-01, 6.150000000E-01, 5.000000000E-03, 1.180659766E-01, 1.305404009E+00, 2.107716181E+00, 2.962845817E+00, 4.316802916E+00,-3.410145223E+03,-1.979687453E+03, 3.121453941E+03, 4.160364761E+03
      6047, 9.500000000E-02, 6.150000000E-01, 5.000000000E-03, 2.114227902E-01, 1.215137927E+00, 2.639436582E+00, 3.526718313E+00, 5.291749834E+00,-1.432667912E+04,-1.328851120E+04, 1.116214120E+04, 1.280746938E+04
      6048, 2.150000000E-01, 6.250000000E-01, 5.000000000E-03, 6.884670005E-03, 1.021782771E+00, 7.855556139E-01, 3.327795374E+00, 4.741779673E+00,-1.195668424E+02, 2.115320367E+03, 2.530827714E+02, 4.341919676E+02
      6049, 2.050000000E-01, 6.250000000E-01, 5.000000000E-03, 4.805668696E-03, 1.103357028E+00, 9.857531790E-01, 3.488141614E+00, 5.022445838E+00,-1.115688058E+02, 2.005495073E+03, 1.841804040E+02, 3.117596823E+02
      6050, 1.950000000E-01, 6.250000000E-01, 5.000000000E-03, 4.242724870E-03, 1.123388266E+00, 1.005834932E+00, 3.526252189E+00, 4.823314456E+00,-1.416810180E+02, 2.076316029E+03, 1.603157878E+02, 2.546970020E+02
      6051, 1.850000000E-01, 6.250000000E-01, 5.000000000E-03, 4.711808332E-03, 1.088938889E+00, 7.675184253E-01, 3.289236184E+00, 4.070129607E+00,-1.431523789E+02, 2.213748929E+03, 1.525954716E+02, 2.290433716E+02
      6052, 1.750000000E-01, 6.250000000E-01, 5.000000000E-03, 9.236656356E-03, 1.008356577E+00, 2.373454889E-01, 2.703001885E+00, 3.083638154E+00,-1.420091990E+02, 2.084282064E+03, 2.121536782E+02, 3.563291123E+02
      6053, 1.650000000E-01, 6.250000000E-01, 5.000000000E-03, 2.017325261E-02, 9.863257408E-01,-4.081793143E-02, 2.022268645E+00, 2.334964027E+00,-2.011734519E+02, 1.774916702E+03, 2.572668688E+02, 5.900035448E+02
      6054, 1.550000000E-01, 6.250000000E-01, 5.000000000E-03, 2.765811146E-02, 1.060218931E+00,-8.045957449E-02, 1.559114171E+00, 2.046953090E+00,-1.189131333E+02, 1.671465961E+03, 1.594631518E+02, 6.799903094E+02
      6055, 1.450000000E-01, 6.250000000E-01, 5.000000000E-03, 2.836807226E-02, 1.253735559E+00, 1.009947328E-01, 1.407122161E+00, 2.175751145E+00,-6.920644189E-01, 1.631950945E+03, 4.925018630E+01, 6.661738261E+02
      6056, 1.350000000E-01, 6.250000000E-01, 5.000000000E-03, 2.494549817E-02, 1.480022047E+00, 5.262748500E-01, 1.436297584E+00, 2.643012809E+00, 1.817397799E+01, 1.729795862E+03,-1.234856602E+01, 5.978044397E+02
      6057, 1.250000000E-01, 6.250000000E-01, 5.000000000E-03, 1.474730744E-02, 1.613143961E+00, 1.009459375E+00, 1.597817979E+00, 3.597120302E+00,-4.598674534E+00, 1.839125608E+03,-2.747094405E+00, 4.638233700E+02
      6058, 1.150000000E-01, 6.250000000E-01, 5.000000000E-03, 7.840445448E-03, 1.603426578E+00, 1.597769227E+00, 1.980642623E+00, 4.481132048E+00,-5.245551350E+00, 1.782934063E+03, 3.746328241E+01, 2.863617207E+02
      6059, 1.050000000E-01, 6.250000000E-01, 5.000000000E-03, 2.605385843E-02, 1.359866835E+00, 2.120591803E+00, 2.589444806E+00, 4.581395819E+00,-1.836811647E+02, 1.500020656E+03, 4.111403054E+02, 8.228316857E+02
      6060, 9.500000000E-02, 6.250000000E-01, 5.000000000E-03, 9.738264853E-02, 1.233243642E+00, 2.501257995E+00, 3.301757883E+00, 4.979070383E+00,-3.354494794E+03,-1.649414752E+03, 3.294188770E+03, 3.946011867E+03
      6061, 2.150000000E-01, 6.350000000E-01, 5.000000000E-03, 6.826116772E-03, 9.854970197E-01, 8.371613748E-01, 3.257234055E+00, 4.970990777E+00,-5.009388256E+01, 2.025448550E+03, 2.510957467E+02, 4.569133505E+02
      6062, 2.050000000E-01, 6.350000000E-01, 5.000000000E-03, 4.842692893E-03, 1.080698272E+00, 1.032684218E+00, 3.463133484E+00, 5.240164035E+00,-1.333978071E+02, 1.951602963E+03, 1.885071460E+02, 3.329114714E+02
      6063, 1.950000000E-01, 6.350000000E-01, 5.000000000E-03, 4.506030283E-03, 1.102512612E+00, 9.964741443E-01, 3.340648445E+00, 4.632464674E+00,-6.910656215E+01, 2.173347123E+03, 1.541498466E+02, 2.504259902E+02
      6064, 1.850000000E-01, 6.350000000E-01, 5.000000000E-03, 7.543081529E-03, 1.079275229E+00, 5.461916743E-01, 2.814500732E+00, 3.482239068E+00,-1.018705370E+02, 2.183818248E+03, 1.793651726E+02, 3.034906106E+02
      6065, 1.750000000E-01, 6.350000000E-01, 5.000000000E-03, 1.707993284E-02, 1.056567227E+00, 1.092450261E-01, 2.128762222E+00, 2.473264231E+00,-1.868178913E+02, 1.900496994E+03, 2.240664068E+02, 4.940307418E+02
      6066, 1.650000000E-01, 6.350000000E-01, 5.000000000E-03, 2.392438318E-02, 1.116047511E+00, 1.761698653E-03, 1.669588560E+00, 1.982997027E+00,-1.081387119E+02, 1.873963245E+03, 1.476418644E+02, 5.284400829E+02
      6067, 1.550000000E-01, 6.350000000E-01, 5.000000000E-03, 2.439458365E-02, 1.266585822E+00, 4.149548254E-02, 1.537435913E+00, 1.947372111E+00,-2.144678034E+01, 1.815733721E+03, 7.157247955E+01, 5.036303118E+02
      6068, 1.450000000E-01, 6.350000000E-01, 5.000000000E-03, 2.186267831E-02, 1.463080984E+00, 3.939597770E-01, 1.546752139E+00, 2.183247878E+00,-2.708787849E+01, 1.914091503E+03, 1.908467181E+01, 4.081212475E+02
      6069, 1.350000000E-01, 6.350000000E-01, 5.000000000E-03, 1.985121634E-02, 1.663075762E+00, 8.637193026E-01, 1.579569328E+00, 2.738107727E+00, 1.327335191E+01, 1.967797002E+03,-1.757207092E+01, 3.944233387E+02
      6070, 1.250000000E-01, 6.350000000E-01, 5.000000000E-03, 1.262649758E-02, 1.772272823E+00, 1.310780411E+00, 1.660513614E+00, 3.834592372E+00, 1.863913855E+01, 2.002122067E+03,-1.687706534E+01, 3.811277844E+02
      6071, 1.150000000E-01, 6.350000000E-01, 5.000000000E-03, 3.892793558E-03, 1.773960864E+00, 1.813163114E+00, 1.888638640E+00, 5.038587462E+00, 4.429772642E+01, 2.023614318E+03, 5.903536232E+00, 1.660427170E+02
      6072, 1.050000000E-01, 6.350000000E-01, 5.000000000E-03, 2.372290633E-03, 1.497087480E+00, 2.231040213E+00, 2.308556209E+00, 5.213853921E+00, 9.969062865E+01, 2.131689827E+03, 2.483444468E+01, 9.128697062E+01
      6073, 9.500000000E-02, 6.350000000E-01, 5.000000000E-03, 2.213000853E-02, 1.230733985E+00, 2.487477374E+00, 2.834850328E+00, 5.121135254E+00,-2.646665247E+02, 1.596720379E+03, 4.775619558E+02, 7.840670741E+02
      6074, 2.150000000E-01, 6.450000000E-01, 5.000000000E-03, 6.844816811E-03, 9.422188805E-01, 9.021860602E-01, 3.102826949E+00, 5.353296838E+00, 1.324291576E+01, 1.672872478E+03, 2.456791055E+02, 5.061283117E+02
      6075, 2.050000000E-01, 6.450000000E-01, 5.000000000E-03, 5.436070523E-03, 1.069847981E+00, 1.066747273E+00, 3.333512860E+00, 5.368174175E+00,-8.612868181E+01, 1.915475755E+03, 2.018783481E+02, 3.836102090E+02
      6076, 1.950000000E-01, 6.450000000E-01, 5.000000000E-03, 7.506635151E-03, 1.138245703E+00, 8.143346244E-01, 3.075897895E+00, 4.141503696E+00,-1.527227248E+02, 2.073958531E+03, 2.120344780E+02, 3.640873014E+02
      6077, 1.850000000E-01, 6.450000000E-01, 5.000000000E-03, 1.796192131E-02, 1.183984005E+00, 3.010992733E-01, 2.477627880E+00, 2.767849259E+00,-2.702232692E+02, 1.851734784E+03, 2.946877592E+02, 5.619174178E+02
      6078, 1.750000000E-01, 6.450000000E-01, 5.000000000E-03, 2.461259408E-02, 1.273249774E+00, 1.127484997E-01, 1.950970171E+00, 2.019419315E+00,-1.634989890E+02, 1.879942613E+03, 1.848709357E+02, 5.201083215E+02
      6079, 1.650000000E-01, 6.450000000E-01, 5.000000000E-03, 2.307012320E-02, 1.380088882E+00, 8.806640223E-02, 1.741629080E+00, 1.840597623E+00,-4.573075860E+01, 1.934565589E+03, 8.721801863E+01, 4.227809284E+02
      6080, 1.550000000E-01, 6.450000000E-01, 5.000000000E-03, 1.800987380E-02, 1.479561967E+00, 2.871391648E-01, 1.744959008E+00, 1.966548479E+00,-6.009454545E+01, 2.032160390E+03, 4.832421138E+01, 3.057913927E+02
      6081, 1.450000000E-01, 6.450000000E-01, 5.000000000E-03, 1.776136574E-02, 1.625477867E+00, 7.279183184E-01, 1.798020151E+00, 2.218248885E+00,-1.938676779E+01, 2.089654292E+03, 2.935782923E+01, 2.535776697E+02
      6082, 1.350000000E-01, 6.450000000E-01, 5.000000000E-03, 1.809781621E-02, 1.820617932E+00, 1.149042117E+00, 1.809929543E+00, 2.742122062E+00, 1.030954473E+01, 2.098936825E+03,-1.902133926E+00, 2.835086959E+02
      6083, 1.250000000E-01, 6.450000000E-01, 5.000000000E-03, 1.179943574E-02, 1.908259518E+00, 1.546214801E+00, 1.784963104E+00, 3.839071812E+00, 2.672154771E+01, 2.061361678E+03,-1.660450133E+01, 3.087822748E+02
      6084, 1.150000000E-01, 6.450000000E-01, 5.000000000E-03, 3.024752721E-03, 1.905107665E+00, 2.034142112E+00, 1.823705242E+00, 5.260922904E+00, 5.438194146E+01, 2.257873747E+03,-3.250190126E+00, 1.288370871E+02
      6085, 1.050000000E-01, 6.450000000E-01, 5.000000000E-03, 8.092052794E-04, 1.656303694E+00, 2.381842294E+00, 2.030834836E+00, 5.734915895E+00, 1.243381585E+02, 2.125669474E+03, 4.071155674E+00, 3.644792937E+01
      6086, 9.500000000E-02, 6.450000000E-01, 5.000000000E-03, 1.261691311E-03, 1.277976152E+00, 2.555048595E+00, 2.391612107E+00, 5.604609747E+00, 1.613149818E+02, 2.162671362E+03, 1.853047217E+01, 5.074351970E+01
      6087, 2.150000000E-01, 6.550000000E-01, 5.000000000E-03, 7.483405805E-03, 9.100932275E-01, 9.634566700E-01, 2.937605650E+00, 5.953005239E+00, 8.085583114E+01, 1.278742794E+03, 2.642344650E+02, 6.502602311E+02
      6088, 2.050000000E-01, 6.550000000E-01, 5.000000000E-03, 7.926995188E-03, 1.124870475E+00, 1.005305561E+00, 3.231338314E+00, 5.387049501E+00,-1.812746609E+02, 1.550222914E+03, 2.754292017E+02, 5.729307674E+02
      6089, 1.950000000E-01, 6.550000000E-01, 5.000000000E-03, 1.874331918E-02, 1.307123522E+00, 5.521544351E-01, 2.982051090E+00, 3.509127112E+00,-4.356567064E+02, 1.545486307E+03, 4.400225663E+02, 7.768304318E+02
      6090, 1.850000000E-01, 6.550000000E-01, 5.000000000E-03, 3.047410242E-02, 1.432824084E+00, 2.652526097E-01, 2.509736680E+00, 2.225006296E+00,-3.892506029E+02, 1.635402708E+03, 3.857540137E+02, 7.019909072E+02
      6091, 1.750000000E-01, 6.550000000E-01, 5.000000000E-03, 3.030666769E-02, 1.518672539E+00, 1.999342965E-01, 2.186540274E+00, 1.786901933E+00,-2.290041029E+02, 1.916851442E+03, 2.115853176E+02, 5.027627985E+02
      6092, 1.650000000E-01, 6.550000000E-01, 5.000000000E-03, 1.918400544E-02, 1.556494674E+00, 2.404282535E-01, 2.101879869E+00, 1.825616127E+00,-1.063040350E+02, 2.050330874E+03, 1.054141422E+02, 3.063911914E+02
      6093, 1.550000000E-01, 6.550000000E-01, 5.000000000E-03, 1.528047695E-02, 1.599062937E+00, 5.871527860E-01, 2.154297401E+00, 2.028933821E+00,-6.643852730E+01, 2.148887265E+03, 8.182646242E+01, 2.124793209E+02
      6094, 1.450000000E-01, 6.550000000E-01, 5.000000000E-03, 1.716434458E-02, 1.737857633E+00, 1.027748256E+00, 2.191562969E+00, 2.239723964E+00,-5.391189081E+01, 2.183007581E+03, 7.010972656E+01, 1.872829756E+02
      6095, 1.350000000E-01, 6.550000000E-01, 5.000000000E-03, 1.823012103E-02, 1.937259980E+00, 1.382670330E+00, 2.111705957E+00, 2.662158107E+00,-7.978248068E+00, 2.230579294E+03, 2.867540588E+01, 2.103220263E+02
      6096, 1.250000000E-01, 6.550000000E-01, 5.000000000E-03, 1.151415355E-02, 2.024688184E+00, 1.752134296E+00, 1.921942500E+00, 3.677422093E+00, 4.282461192E+01, 2.257208142E+03,-1.245865595E+01, 2.334550448E+02
      6097, 1.150000000E-01, 6.550000000E-01, 5.000000000E-03, 2.815961893E-03, 2.012547825E+00, 2.246183294E+00, 1.754773997E+00, 5.236728626E+00, 8.271067897E+01, 2.240975211E+03,-9.237975140E+00, 1.071737333E+02
      6098, 1.050000000E-01, 6.550000000E-01, 5.000000000E-03, 6.524135803E-04, 1.776081481E+00, 2.552975447E+00, 1.729920373E+00, 5.932934069E+00, 1.322774339E+02, 2.236229329E+03,-4.047958424E-01, 2.963952248E+01
      6099, 9.500000000E-02, 6.550000000E-01, 5.000000000E-03, 3.056663793E-04, 1.478963128E+00, 2.678687873E+00, 1.880273775E+00, 6.053244944E+00, 2.224891314E+02, 2.203426526E+03, 1.652002698E+00, 1.389142657E+01
      6100, 8.500000000E-02, 6.550000000E-01, 5.000000000E-03, 7.846682263E-04, 1.150014982E+00, 2.844341576E+00, 2.147976323E+00, 6.124412346E+00, 2.744140770E+02, 2.135795742E+03, 1.060402493E+01, 3.485300559E+01
      6101, 2.250000000E-01, 6.650000000E-01, 5.000000000E-03, 8.104432761E-03, 5.949299397E-01, 7.008189143E-01, 1.279183059E+00, 6.679304387E+00, 7.799194373E+02, 3.067100725E+02, 1.027622073E+02, 8.978583299E+02
      6102, 2.150000000E-01, 6.650000000E-01, 5.000000000E-03, 9.026142192E-03, 8.988880081E-01, 1.032255965E+00, 2.598793033E+00, 6.860538904E+00, 3.693527846E+02, 4.191027546E+02, 2.862830980E+02, 9.815483050E+02
      6103, 2.050000000E-01, 6.650000000E-01, 5.000000000E-03, 1.697692603E-02, 1.271486943E+00, 9.339150183E-01, 3.115177231E+00, 5.421918694E+00,-4.279324061E+02, 7.212522038E+02, 5.258237010E+02, 1.279986513E+03
      6104, 1.950000000E-01, 6.650000000E-01, 5.000000000E-03, 3.908689774E-02, 1.499425743E+00, 5.148944328E-01, 3.065587674E+00, 3.043153782E+00,-8.798944687E+02, 7.434541625E+02, 8.401325924E+02, 1.356228267E+03
      6105, 1.850000000E-01, 6.650000000E-01, 5.000000000E-03, 4.664357776E-02, 1.617488036E+00, 3.500075332E-01, 2.848779858E+00, 1.976793553E+00,-7.527156209E+02, 1.393996154E+03, 6.718055521E+02, 8.875912763E+02
      6106, 1.750000000E-01, 6.650000000E-01, 5.000000000E-03, 3.706527353E-02, 1.659244395E+00, 3.274926573E-01, 2.676117760E+00, 1.696028890E+00,-4.456827640E+02, 1.882681909E+03, 3.984614223E+02, 5.362603767E+02
      6107, 1.650000000E-01, 6.650000000E-01, 5.000000000E-03, 1.916592719E-02, 1.665822447E+00, 4.635914059E-01, 2.609812817E+00, 1.830212342E+00,-1.928889448E+02, 2.125964459E+03, 1.815537366E+02, 2.628365133E+02
      6108, 1.550000000E-01, 6.650000000E-01, 5.000000000E-03, 1.545092917E-02, 1.671793426E+00, 8.897809034E-01, 2.619632048E+00, 2.062697634E+00,-1.443611541E+02, 2.220597937E+03, 1.398630317E+02, 1.730755492E+02
      6109, 1.450000000E-01, 6.650000000E-01, 5.000000000E-03, 1.799648345E-02, 1.787539150E+00, 1.289462752E+00, 2.598567995E+00, 2.202613200E+00,-1.127451332E+02, 2.259244169E+03, 1.286444006E+02, 1.448428040E+02
      6110, 1.350000000E-01, 6.650000000E-01, 5.000000000E-03, 1.939824204E-02, 1.988399598E+00, 1.588486828E+00, 2.450586106E+00, 2.506314243E+00,-4.771955364E+01, 2.313075399E+03, 7.416922609E+01, 1.472880490E+02
      6111, 1.250000000E-01, 6.650000000E-01, 5.000000000E-03, 1.206166380E-02, 2.109268209E+00, 1.936565290E+00, 2.130797844E+00, 3.378791114E+00, 3.495809448E+01, 2.357834010E+03, 2.415747856E+00, 1.618259627E+02
      6112, 1.150000000E-01, 6.650000000E-01, 5.000000000E-03, 2.877769573E-03, 2.110742171E+00, 2.436271999E+00, 1.721452942E+00, 4.915710335E+00, 9.624384692E+01, 2.412473383E+03,-1.307464807E+01, 8.327428870E+01
      6113, 1.050000000E-01, 6.650000000E-01, 5.000000000E-03, 6.579812516E-04, 1.876044905E+00, 2.719263857E+00, 1.405429439E+00, 5.864813393E+00, 2.028389778E+02, 2.310046989E+03,-4.036891943E+00, 2.698220627E+01
      6114, 9.500000000E-02, 6.650000000E-01, 5.000000000E-03, 2.766233913E-04, 1.617057823E+00, 2.828921862E+00, 1.304147994E+00, 6.228696033E+00, 3.009963407E+02, 2.259447639E+03,-1.168374889E+00, 1.269442633E+01
      6115, 8.500000000E-02, 6.650000000E-01, 5.000000000E-03, 2.043657603E-04, 1.367939027E+00, 2.959790263E+00, 1.392772705E+00, 6.450119654E+00, 3.610012252E+02, 2.210084512E+03, 6.926566751E-02, 9.735166859E+00
      6116, 7.500000000E-02, 6.650000000E-01, 5.000000000E-03, 3.119811305E-04, 1.078930926E+00, 3.111564170E+00, 1.570857774E+00, 6.771344156E+00, 4.104436353E+02, 2.121399177E+03, 2.156161649E+00, 1.604115995E+01
      6117, 2.350000000E-01, 6.750000000E-01, 5.000000000E-03, 9.884467276E-03, 2.317660209E-02, 3.573087854E-01,-6.218287040E-01, 7.277979174E+00, 1.049845535E+02,-2.385300600E+02,-1.285101224E+02, 1.378866484E+03
      6118, 2.250000000E-01, 6.750000000E-01, 5.000000000E-03, 7.951244559E-03, 4.428878581E-01, 8.336625240E-01, 4.610363108E-01, 8.338790458E+00, 7.236956727E+02,-7.026878091E+02, 3.025294838E+00, 1.251083232E+03
      6119, 2.150000000E-01, 6.750000000E-01, 5.000000000E-03, 1.173938522E-02, 8.500383570E-01, 1.134314002E+00, 2.005310230E+00, 8.130559472E+00, 6.230293324E+02,-9.229523312E+02, 2.775476606E+02, 1.680809175E+03
      6120, 2.050000000E-01, 6.750000000E-01, 5.000000000E-03, 3.158687534E-02, 1.307452584E+00, 9.460346398E-01, 2.893675974E+00, 5.639968513E+00,-6.080677856E+02,-9.179395572E+02, 8.785924179E+02, 2.599920501E+03
      6121, 1.950000000E-01, 6.750000000E-01, 5.000000000E-03, 6.669955434E-02, 1.563618811E+00, 5.855701503E-01, 3.111473840E+00, 2.941301052E+00,-1.572943205E+03,-3.076351332E+02, 1.470466122E+03, 2.237950208E+03
      6122, 1.850000000E-01, 6.750000000E-01, 5.000000000E-03, 7.512822001E-02, 1.699363892E+00, 4.810393135E-01, 3.119823173E+00, 1.964049526E+00,-1.465422732E+03, 7.778996869E+02, 1.338420320E+03, 1.397358608E+03
      6123, 1.750000000E-01, 6.750000000E-01, 5.000000000E-03, 5.481275887E-02, 1.742378850E+00, 4.724896474E-01, 3.078298938E+00, 1.677386999E+00,-9.038771488E+02, 1.648782072E+03, 8.257069263E+02, 7.447242522E+02
      6124, 1.650000000E-01, 6.750000000E-01, 5.000000000E-03, 2.413779824E-02, 1.742734469E+00, 7.070972007E-01, 3.001665644E+00, 1.798088489E+00,-3.410632499E+02, 2.157253694E+03, 3.087878286E+02, 2.675959081E+02
      6125, 1.550000000E-01, 6.750000000E-01, 5.000000000E-03, 1.826239833E-02, 1.726807853E+00, 1.198408080E+00, 2.948027321E+00, 2.014670119E+00,-2.271117181E+02, 2.273939223E+03, 2.120114684E+02, 1.417082827E+02
      6126, 1.450000000E-01, 6.750000000E-01, 5.000000000E-03, 2.159123992E-02, 1.797390319E+00, 1.531065933E+00, 2.851852912E+00, 2.085337672E+00,-2.154041386E+02, 2.333140217E+03, 2.003565031E+02, 1.053161563E+02
